company_id,year,gross_margin,net_margin,revenue_growth,cost_growth,label
CXW,2022,0.23385369221423388,0.06628628282544739,-0.009281032698097729,0.0056743375526816815,Distressed
CXW,2023,0.22893440224397418,0.03563679885692292,0.02780317222565732,0.03262853183573486,Distressed
CXW,2024,0.2387224810184916,0.035107251767138414,0.03427702219984341,0.027591941268838762,At-Risk
CYAN,2021,0.3771685943060498,0.059886565836298936,0.1120111300046375,0.0351198040978271,At-Risk
CYAN,2022,0.3131849167313832,-0.14841660195012513,-0.3555938612099644,-0.2184823621009762,Distressed
CYAN,2023,0.25768280525334836,-0.22829526245069567,-0.0046164466304254035,0.05996628094106828,Distressed
CYAN,2024,0.2839562254800743,-0.13227338426595087,0.049586060422175025,-0.03398040704189712,Distressed
CYH,2021,0.33950517464424323,0.018596377749029756,0.04911358045635762,0.06767118402282454,Distressed
CYH,2022,0.3758086970764065,0.0037670952419949226,-0.012694049159120311,-0.04033402922755741,Distressed
CYH,2023,0.38134507606084866,-0.010648518815052042,0.022848251576447466,0.011138183083884442,Distressed
CYH,2024,0.3934620864334336,-0.04084217191704923,0.011529223378702963,0.014716006884681583,Distressed
CYN,2023,0.17927412364191103,-15.316571287375353,4.509057831645275,0.26306279896984786,Distressed
CYN,2024,-0.4551825674067877,-24.696043881430608,-0.6509892588799009,-0.06599673472300006,Distressed
CYRX,2021,0.4271538373293564,-0.25628083056097284,-0.3353918877706618,-0.44693945136423013,Distressed
CYRX,2022,0.4309661397392426,-0.08873394144897082,0.20104393713433522,0.21192262271086643,Distressed
CYRX,2023,0.43892538588901353,-0.5752865945142824,2.2786188452170593,1.8793949013163034,Distressed
CYRX,2024,0.4463800939289921,-0.6407039113488264,-0.03954300252970338,-0.042138403740129504,Distressed
CYTH,2023,0.9085307110241962,-18.63360166480089,-0.21759245798685817,0.2529823818134537,Distressed
CZOO,2021,-0.01771799171434208,-0.6330575557309134,4.509057831645275,1.8793949013163034,Distressed
CZOO,2022,0.03556329271325541,-0.8292492024234731,3.0406330144012625,1.8793949013163034,Distressed
CZOO,2023,0.016231896593840577,-0.5637426507158869,0.9050155395828343,0.9798214613975335,Distressed
CZR,2021,0.5533960292580983,-0.106478578892372,1.637816979051819,1.2302892796369824,Distressed
CZR,2022,0.5388596248036226,-0.0830791978560207,0.13072100313479623,0.13936927772126145,Distressed
CZR,2023,0.5696564885496184,0.06818181818181818,0.06533592089455688,0.0015625,Distressed
CZR,2024,0.5533125833703868,-0.024722098710538015,-0.024548924358084662,-0.0004457321149988857,Distressed
D,2021,0.7521674402311936,0.2976617917505911,-0.19425627998871015,-0.12498759058870247,Distressed
D,2022,0.6989525039460468,0.08544984933275936,0.22059725019704002,0.21148173360562741,Distressed
DAC,2024,0.9367908806736942,0.49804557690980267,0.041626651245964645,0.20350999473261364,At-Risk
DAKT,2022,0.19100283156292452,0.0009689510123246641,0.2674858360319729,0.3054234553960316,At-Risk
DAKT,2023,0.20068390710107187,0.00901887572991636,0.23442394880272355,0.1998734602685015,At-Risk
DAKT,2024,0.2719076181756619,0.04231966683087168,0.08470874944974516,0.003757044458359424,Healthy
DAL,2021,0.028964179403993446,0.009364861701060236,0.7489909330213512,0.28603060377209283,Distressed
DAL,2022,0.19615673559764343,0.026056700011861927,0.6917622662965317,0.4426133743274404,Distressed
DAL,2023,0.21272050716648291,0.07939980705622933,0.14760191372424974,0.11947741949233819,Distressed
DAL,2024,0.20046071735639084,0.056080982431095175,0.06193150496141125,0.05941706170160108,Distressed
DALN,2021,-0.036424527446331637,-0.0030251208104991774,0.0004860692551474734,-0.03046939173497066,Distressed
DALN,2022,-0.04061041745491235,-0.0649580819244479,-0.024116755412180807,-0.027946581496132585,Distressed
DALN,2023,-0.04688752720192418,-0.05091054861986027,-0.07271773834889911,-0.07343959668418214,Distressed
DALN,2024,-0.04347201952293227,0.0010447320780598288,-0.1024009277287825,-0.10365713357605945,Distressed
DAN,2021,0.09357182783678032,0.022023476802683063,0.25879538418238107,0.240352652117358,At-Risk
DAN,2022,0.07512800315084679,-0.02382827884994092,0.1353828954723309,0.15381030062922396,At-Risk
DAN,2023,0.04952055694207277,0.005254170497832654,-0.25039385584875934,-0.22399515249444557,Distressed
DAN,2024,0.048875096974398756,-0.007370054305663305,0.01589386575594378,0.014185320145757418,At-Risk
DAR,2021,0.2619462859777419,0.13728397853025148,0.3273995548056327,0.23111149735961112,At-Risk
DAR,2022,0.23416216027545986,0.1129312556680716,0.37770420315313996,0.38661947895448634,At-Risk
DAR,2023,0.24233951279301363,0.09542109108908557,0.039171464945062955,0.060623030275604575,At-Risk
DAR,2024,0.22358685429580022,0.04879640605930702,-0.15805721205407125,-0.12191171096945524,At-Risk
DASH,2021,0.5216857610474632,-0.09574468085106383,0.6936936936936937,0.6074653822998194,At-Risk
DASH,2022,0.4549597447972049,-0.20735227100106335,0.34676759410801966,0.42602996254681647,Distressed
DASH,2023,0.4685581933989577,-0.06462072958888246,0.31171198541698314,0.20971766250820748,Distressed
DASH,2024,0.48311882111546356,0.011471740346950195,0.24169079328314996,0.16804168475901,At-Risk
DAVA,2022,0.33284256605201124,0.12690662303046435,0.4501020823835409,0.4445705093007526,Healthy
DAVA,2023,0.33228392502726106,0.11848381753865878,0.09826680412616896,0.10300709952470354,Healthy
DAVA,2024,0.24260080272117526,0.02311422310458714,-0.024431393043493208,0.10610088271382583,At-Risk
DAVA,2025,0.2508264763305017,0.027467610369263026,0.07057402456012901,0.055596004232575665,At-Risk
DBDR,2021,0.5405862331497157,0.011770940630271546,0.02825170960834427,0.05602169531444618,Distressed
DBDR,2022,0.5803379870850464,0.049295067586848304,0.41249794736292117,0.4131286758201401,Distressed
DBGI,2021,0.246315982933895,-4.266125052555361,0.44764771482126803,1.0988918683696751,Distressed
DBGI,2022,0.4251803248086883,-2.722988856057807,0.8419825602558992,0.11937630077891799,Distressed
DBGI,2023,0.43869635761176506,-0.686969904713074,0.06765671441592112,-0.07523662550616313,Distressed
DBI,2021,0.334306038666914,0.04832691658561658,0.4304183210506556,0.12024704530409197,At-Risk
DBI,2022,0.4387659753129913,0.04906636488561959,0.037178762447275734,0.04467276367725506,At-Risk
DBI,2023,0.4305708402276961,0.009451130675491451,-0.07252517623667291,-0.040048075311603676,At-Risk
DBI,2024,0.4273333461825524,-0.003505510653442605,-0.02137057329878347,-0.012634301598433857,At-Risk
DBX,2021,0.7941517215811669,0.15561425459937903,0.12748837452322484,0.033190160093713394,Distressed
DBX,2022,0.80893801883952,0.23794571809540196,0.07739005514620696,0.06273620559334846,Distressed
DBX,2023,0.8087224176527023,0.18132395267029103,0.07600326895780464,0.07605161552529974,Distressed
DBX,2024,0.8253276822855349,0.1774978416136881,0.018628078030060762,-0.02653321372928568,Distressed
DCGO,2021,0.34433988128335663,0.0744975645913081,2.3873562665488004,1.7870087794907228,At-Risk
DCGO,2022,0.35122745873424466,0.07850910736798045,0.3821464252256646,0.3801501471766591,At-Risk
DCGO,2023,0.31296807895473455,0.010986032002805523,0.41717667908288575,0.4551152905207644,At-Risk
DCGO,2024,0.34639980095080936,0.03242555606527658,-0.012387715360677665,-0.035072349629951996,At-Risk
DCI,2022,0.32280892759934676,0.10064719046754975,0.1586250394197414,0.15952535234083914,Healthy
DCI,2023,0.338288445843535,0.10458202168590416,0.03756124115405553,0.030561279731759282,Healthy
DCI,2024,0.35535231296879793,0.11543931071020272,0.04532470560802145,0.031044533315257913,Healthy
DCO,2021,0.22072688340643898,0.20999886894128256,0.026190055982993635,0.026713779945646467,At-Risk
DCO,2022,0.20251158887187612,0.04040351588759601,0.1040016237664875,0.1174438253102935,At-Risk
DCO,2023,0.2155729518938113,0.021041173486641866,0.062389742567754376,0.07042099278268084,At-Risk
DCO,2024,0.25079746894988375,0.0400419044664618,0.03904796880284072,0.020129412374760524,At-Risk
DCPH,2021,0.9650998495600192,-3.119815284769314,1.2845059044360492,0.2647752627866074,Distressed
DCPH,2022,0.9345698170640724,-1.3349473275836343,0.3940591587968548,-0.20056028771531326,Distressed
DCPH,2023,0.9650998495600192,-1.193356840275227,0.2187472022441732,0.18170338239286773,Distressed
DCT,2021,0.5771615133474169,-0.06503168811215672,0.22996900865490003,0.14666894260472785,Healthy
DCT,2022,0.5764714426724152,-0.027505884450195927,0.16349913577875935,0.11907139200429884,Healthy
DCTH,2021,0.8112517580872012,-7.214908579465542,1.1597812879708385,0.22384417621682862,Distressed
DCTH,2022,0.7477013607944097,-13.426995218830452,-0.2351617440225035,0.3021434166488642,Distressed
DCTH,2023,0.6924939467312349,-23.08861985472155,-0.240529606472968,0.10048671114513835,Distressed
DCTH,2024,0.8336782690498589,-0.7092057519150652,4.509057831645275,0.23276269038686112,Distressed
DDD,2021,0.42846213446516546,0.5231182559909298,0.10480044505060657,0.0331340987381809,Distressed
DDD,2022,0.39817965879289485,-0.2280742187717808,-0.12606088957976996,0.009776355463475092,Distressed
DDD,2023,0.40244514607565735,-0.7431080441494953,-0.09286082028730687,-0.0973421876192657,Distressed
DDD,2024,0.3730292351421541,-0.5807334801111512,-0.09824020783946533,-0.031680100661947014,Distressed
DDI,2021,0.6514034773750361,0.2150521055602208,0.013570834565861663,-0.03185573473710765,Healthy
DDI,2022,0.6595146202655852,-0.7288421223136995,-0.11612725595737944,-0.14451741949327898,At-Risk
DDOG,2021,0.7723088617241326,-0.020164582652918397,0.7047919849668416,0.6977864328080371,Distressed
DDOG,2022,0.793001611844069,-0.02994448092651185,0.6282329429695641,0.6544792640800046,Distressed
DDOG,2023,0.8074065512444094,0.022819458559387773,0.2705862336576921,0.24687347696815368,At-Risk
DDOG,2024,0.8079440444812845,0.06845274794870124,0.2611946574802465,0.21656167040502391,At-Risk
DE,2021,0.33863347265128113,0.13544884608395422,0.23871693866066404,0.16504439329168036,At-Risk
DE,2022,0.3278810126100766,0.13562964794491889,0.19428039251317464,0.19642101103615683,At-Risk
DE,2023,0.3842549509395765,0.1659728004440744,0.16497708123323887,0.07999905633669907,At-Risk
DE,2024,0.40492304122515277,0.13728826668729213,-0.1556709278215866,-0.14454225736691495,At-Risk
DEA,2021,0.7937386305755657,0.1377282980426399,0.12152049551571337,0.0627513316630524,Distressed
DEA,2022,0.7725489261118642,0.10719808178306983,0.06820199374226879,0.09316031895398941,Distressed
DEA,2023,0.7494525236137272,0.06546738294101878,-0.021726395237154555,0.0005210221094599492,Distressed
DEA,2024,0.7677519102671063,0.0681273423119198,0.05161422846737946,0.004632417868544388,Distressed
DECK,2021,0.510278735082161,0.14346043394060132,0.23754252858121,0.26657509713750516,Healthy
DECK,2022,0.5032329956887877,0.1424817342773633,0.1513954529972806,0.15040926164280144,Healthy
DECK,2023,0.5563479138189308,0.17714668464651614,0.18208572469885198,0.12967203277150882,Healthy
DECK,2024,0.57879814955516,0.19377580926875176,0.16275363167227294,0.13280890791128871,Healthy
DEI,2021,0.6696406891573035,0.07106621646194401,0.0301439222543894,-0.017826478715858143,Distressed
DEI,2022,0.664046366333485,0.09776561613120087,0.08194168752728939,0.0484911689745749,Distressed
DEI,2023,0.6456273861133105,-0.04184860576508494,0.027007443249749408,0.15796570322223757,Distressed
DEI,2024,0.644940890724375,0.023839355768704423,-0.03332719248046033,-0.10467858955602663,Distressed
DELL,2021,0.21632064191626235,0.054971985335533664,0.16761278412368755,0.1633186720491655,Distressed
DELL,2022,0.22175736307562977,0.02387073440142325,0.01090941431070091,-8.286892208249602e-05,Distressed
DELL,2023,0.23826972010178116,0.038314956177551596,-0.13563894781087185,-0.14001864705272973,Distressed
DELL,2024,0.22235708979040883,0.04805005912082622,0.08076901328809725,0.07608355217192281,At-Risk
DEN,2021,0.9650998495600192,0.04451103198321358,4.509057831645275,1.8793949013163034,At-Risk
DEN,2022,0.9623849406791671,0.2800323562877517,0.36283064157181916,0.1728002715284586,At-Risk
DENN,2021,0.4245706650861181,0.19607759421760335,0.37965038720742883,0.0431779970630591,At-Risk
DENN,2022,0.3854246772225253,0.163688109213043,0.14630538407831753,0.34585632729115023,Distressed
DENN,2023,0.40568457628653093,0.0429921409202409,0.016416573004782782,0.022538307037378573,Distressed
DENN,2024,0.39670464745077755,0.04768821269239102,-0.024978336875595468,0.0055888282732447815,Distressed
DFCO,2022,0.23069478143266417,-0.9139226424285615,4.509057831645275,1.8793949013163034,Distressed
DFCO,2023,0.30464805286289515,-0.6823544891552898,0.18106707668933594,0.09378138559897968,Distressed
DFCO,2024,0.04959234053065808,-1.458897576953697,-0.3327805345235741,-0.07129371573311805,Distressed
DFCO,2025,0.2611029619900267,-1.213949669905185,0.023202009795277482,-0.18542126674087836,Distressed
DFH,2022,0.1840692210685045,0.08206747677895843,0.7372616182669668,0.6961048586843251,At-Risk
DFIN,2021,0.5841135608577469,0.1468841236283097,0.11045276690888765,-0.06320068991006529,At-Risk
DFIN,2022,0.5559021113243762,0.12296065259117082,-0.16077720728883518,-0.10455023671751709,At-Risk
DFIN,2023,0.5819116909182137,0.10311088810837933,-0.04366602687140115,-0.005140255544132766,At-Risk
DFIN,2024,0.6190049878501087,0.11817367949865712,-0.0191921726041144,-0.05713020372010629,At-Risk
DFPH,2024,0.13725305786300368,-0.16436458471017662,0.21333954274470376,0.17986940347043368,Distressed
DG,2021,0.315980833565334,0.07011106137152087,0.01403420332197632,0.02675205419806536,At-Risk
DG,2022,0.31233031547769113,0.06383928513626803,0.10591368920963018,0.11344556899027715,At-Risk
DG,2023,0.3028828291943093,0.042936286262998266,0.02237413304944452,0.050084595623532714,At-Risk
DG,2024,0.29590775781568485,0.02770719162279573,0.049641228412082836,0.07319360968891174,At-Risk
DGII,2021,0.5399861323517976,0.03358692552943311,0.10513443930805562,0.09093351743697871,At-Risk
DGII,2022,0.5571150750209286,0.049927232919054675,0.2578896549936494,0.2184947251754854,At-Risk
DGII,2023,0.5669406922348932,0.05568181562732523,0.14585356429905338,0.10822138936848164,At-Risk
DGII,2024,0.5893370058908703,0.05307207236950708,-0.04676418290251299,-0.04761699691453412,At-Risk
DGX,2021,0.39015572858731923,0.18492769744160178,0.14315990251139132,0.12603803911063488,At-Risk
DGX,2022,0.34736416067995546,0.09571992310027319,-0.0838895068594735,0.005709527774473653,At-Risk
DGX,2023,0.3299827064418504,0.09230436662343278,-0.06384701001720125,-0.05499704316972206,At-Risk
DGX,2024,0.3286061588330632,0.08822933549432739,0.06701253782965845,0.06708385481852315,At-Risk
DH,2022,0.8838281990361684,-0.03243612257638567,0.3400399629259602,0.38262885716727923,Distressed
DH,2023,0.86182208698765,-0.8049957242010222,0.12917858730850246,0.09087888225157068,Distressed
DH,2024,0.8386848637203511,-1.638067897954814,0.003130282600481276,-0.07219668043325801,Distressed
DHHC,2023,0.18915900125497864,0.2967211596235186,-0.11649160445967859,-0.002651245947800337,At-Risk
DHHC,2024,0.172153525664526,0.10115286577502512,0.10021944147880156,0.12717703029983868,At-Risk
DHI,2021,0.28353651950371206,0.15034816484363187,0.367439478905623,0.28898455886573676,Healthy
DHI,2022,0.3137425328554361,0.17495519713261648,0.20543526006149593,0.15382491516517185,Healthy
DHI,2023,0.26368568882471716,0.1338309776539464,0.05915173237753883,0.13312440176614074,Healthy
DHI,2024,0.2591042732069976,0.129245083067492,0.037816832297436015,0.0513202174475796,Healthy
DHIL,2023,0.4826468879868088,0.3088614896017098,-0.1150815931380083,0.12252978560019746,Healthy
DHIL,2024,0.5063447808917152,0.28576519120262056,0.10517218892534823,0.059191926553177523,Healthy
DHR,2021,0.614426255947101,0.25937424401257964,0.11299587147729312,0.020605993463690245,At-Risk
DHR,2022,0.6075892354464587,0.2705776376534174,0.07422788484799613,0.037014925373134326,At-Risk
DHR,2023,0.5874424445374634,0.19941398074508163,-0.10332920466914386,-0.021929135918773223,At-Risk
DHR,2024,0.5950157068062827,0.1633089005235602,-0.0006278777731268313,0.017337328767123288,At-Risk
DHRM,2021,0.13718229544761124,0.015260339403886417,0.12357863738325535,0.12012104335585963,Healthy
DHRM,2022,0.12592536184663713,-0.0333836548036271,-0.27604793317131165,-0.24454638703076306,Healthy
DHRM,2023,0.11193129021892993,-0.03940645159566402,-0.12981079165923082,-0.11400313366794533,At-Risk
DHRM,2024,0.1064183830051733,-0.03506704565320142,-0.17461153014469963,-0.1791527932517329,At-Risk
DHT,2021,0.687665834045962,-0.03893825649900457,-0.571872209817391,-0.1355789600616081,Distressed
DHT,2022,0.5915357429895738,0.13546334320536393,0.5350359807066347,0.26643860806046615,At-Risk
DHT,2023,0.7044595009240825,0.28784635254996827,0.2343106276629711,-0.08013167941320049,At-Risk
DHT,2024,0.6858491044522914,0.3172167975752615,0.02001048958534027,0.05878142638646223,At-Risk
DHX,2021,0.874164950001251,-0.24805050749355728,0.07858447201057868,0.13225531914893618,Distressed
DHX,2022,0.8823690539818279,0.027899518973810798,0.24834241011484284,0.2208608939667268,Distressed
DHX,2023,0.8697177998130078,0.02298555419481426,0.01468466060929984,-0.020577229598921883,Distressed
DHX,2024,0.8574468384932993,0.0017826191113678959,-0.06552627767023532,-0.06064690968269157,Distressed
DIBS,2021,0.6868812724494067,-0.20405719792467708,0.2549136972747151,0.3105986957804018,At-Risk
DIBS,2022,0.6936468110150853,-0.23271277968796786,-0.05725632963759722,0.05411554873983198,Distressed
DIBS,2023,0.70347409191819,-0.26804355013934156,-0.12560790508936592,-0.11460581765854662,Distressed
DIBS,2024,0.7186512118018967,-0.21112206397226282,0.042192149638656654,-0.004732903502348592,Distressed
DIN,2021,0.418699862860382,0.10920286062753928,0.30017206659818824,0.17981336562425576,Distressed
DIN,2022,0.4149518034928448,0.08919157864178878,0.014768452754899478,0.042490038509707034,Distressed
DIN,2023,0.47743953796173744,0.11430634099386355,-0.08610273564386267,-0.12279146763682776,Distressed
DIN,2024,0.4620214206573926,0.07768065985473348,-0.022620623270364577,0.001865381625990984,Distressed
DINO,2022,0.1956026698076168,0.07650831043057192,1.0775846964475015,0.9360025614576363,Healthy
DINO,2023,0.1848642222500313,0.04974346139406833,-0.16335558173014003,-0.12854674826505813,Healthy
DINO,2024,0.1413925822253324,0.006193142057382786,-0.10586910274058316,-0.04845267296125802,At-Risk
DIOD,2021,0.37135725214689874,0.1267271303074184,0.4685486265624809,0.39656843357140314,At-Risk
DIOD,2022,0.41349858541023105,0.1655934778914115,0.10825510397404776,0.04389145095494826,Healthy
DIOD,2023,0.39608025086972143,0.1367134068587185,-0.16937138229913326,-0.11554110867034494,Healthy
DIOD,2024,0.3324348648483739,0.03357739947525779,-0.2109952284925611,-0.10761318475804567,Healthy
DIS,2021,0.3305793704945267,0.029591503752706992,0.03104545176484982,0.035149527551384875,Distressed
DIS,2022,0.3423635792171369,0.03801890669954788,0.22700169094307157,0.19123574711021188,Distressed
DIS,2023,0.33405700915656145,0.02647978582195325,0.07465970358550325,0.05205919528123025,At-Risk
DIS,2024,0.3575157890128173,0.054421470868313615,0.027705910144210217,-0.005744249493154456,At-Risk
DISH,2021,0.34353708322069115,0.1348150388460311,0.15410856275577364,0.16915732027698333,Distressed
DISH,2022,0.31825663826058087,0.1380884224481122,-0.06720495924580952,-0.0030201516261912074,Distressed
DISH,2023,0.2682728598880896,-0.07925570614565931,-0.08299569642973519,0.01784048248496403,Distressed
DISH,2024,0.23232179766702596,-0.004647840870466501,-0.0655393417808384,-0.02836765870322382,Distressed
DIT,2021,0.06012321440990759,0.009295302616650769,0.09932421438791886,0.09448982815090251,Healthy
DIT,2022,0.06351684333583747,0.008291361841331496,0.2023583701948883,0.20165135961881672,Healthy
DIT,2023,0.06726190290424269,0.0045655180441558025,0.26317736176220374,0.2644765047122709,Healthy
DIT,2024,0.06726511500278592,0.0015996013351783195,0.06731749828929486,0.07118940138503192,Healthy
DJCO,2023,0.3582832415188527,0.31682641893987507,0.25366142679923714,0.17514341116587218,At-Risk
DK,2021,0.02352510283428185,-0.012048984804943558,0.45829795392916817,0.3538270886812256,At-Risk
DKNG,2021,0.38723249937308307,-1.1752821126135684,1.1089625926721474,0.9602589676962631,Distressed
DKS,2021,0.38328682587229146,0.12363340949363917,0.28269445208737587,0.16017147557795033,At-Risk
DKS,2022,0.3464173196451092,0.08434033801852137,0.0060870218804155215,0.06300053660906933,At-Risk
DKS,2023,0.34916787446226816,0.08059818556099516,0.049821404864314106,0.07307124440598362,At-Risk
DKS,2024,0.358978665906312,0.0866860886408826,0.035307756639333096,0.022806547989862275,At-Risk
DLB,2021,0.898517548405627,0.24212725637967744,0.10282735635983033,-0.0007777065942507084,Healthy
DLB,2022,0.8872541161100755,0.14682407702068842,-0.021434436209469457,0.10214599302283793,Healthy
DLB,2023,0.8826184233202846,0.1543811704458724,0.03664959048263948,0.00035212456527087063,Healthy
DLB,2024,0.8896964091822307,0.20555914521311966,-0.02002163502966738,-0.026924671867917797,Healthy
DLHC,2024,0.195712954333644,0.018682265107832812,0.05338253447982292,0.06200822616515873,At-Risk
DLR,2021,0.6453143963637694,0.3948522115087981,0.13430469086427457,0.13461961391786234,Distressed
DLR,2022,0.6108521742244077,0.08222456293210714,0.059611344656429414,0.09867192125961928,Distressed
DLR,2023,0.5651562032995433,0.17701975566823155,0.16736035418132866,0.17851045879754845,Distressed
DLR,2024,0.5826552016141228,0.1107459124877047,0.014224234493645406,0.010212200614167973,Distressed
DLTH,2021,0.540126885242147,0.04251743526905855,0.09361708123102838,0.06495131539552987,At-Risk
DLTH,2022,0.5256870047313131,0.0035266727587489497,-0.0648125350709435,-0.011320351115762775,At-Risk
DLTH,2023,0.5025213358672977,-0.015344505250656816,-0.010142245529284088,0.014177623648535875,At-Risk
DLTR,2021,0.2939569624485206,0.05044982751546282,0.03182760797042647,0.03760996384634272,At-Risk
DLTR,2022,0.3751289621386627,0.10481783084060604,-0.41448338221661624,-0.4568621530979445,At-Risk
DLTR,2023,0.3587190351049693,-0.05949550387042566,0.08886870194335399,0.1272817415603732,At-Risk
DLTR,2024,0.35807378331484485,-0.17237534488153142,0.04751774317535799,0.07396079058547572,At-Risk
DLX,2021,0.562718172364018,0.030972748945824764,0.1292262984697738,0.16217544695186437,Distressed
DLX,2022,0.5388242233055259,0.02922015540591865,0.1067220453793572,0.10961144320391301,Distressed
DLX,2023,0.5303581691952597,0.011914645160701742,-0.0204422679076501,-0.019611763997223218,Distressed
DLX,2024,0.5309033392545155,0.024885932015905655,-0.032158138177041044,-0.04087639029131592,At-Risk
DM,2021,0.16273752757810833,-2.1380506725499964,4.509057831645275,1.6563648928818244,Healthy
DM,2022,0.07210211316457997,-3.541921223980136,0.8595028823571276,0.5331723798225348,Distressed
DM,2023,-0.05318980695632004,-1.7041349935160097,-0.09245394047545007,-0.11424796260515038,Distressed
DMRC,2021,0.6690422322775263,-1.3106711915535445,0.10546060858691121,0.16870587821065788,Distressed
DMRC,2022,0.5074345133622545,-1.980262940027155,0.1386500754147813,0.3721417166269997,Distressed
DMRC,2023,0.5786060658230754,-1.3187283004791828,0.15412127032486672,-0.09093104697500302,Distressed
DMRC,2024,0.6309282107345515,-1.0154094434900307,0.10235000430403719,-0.037230702347599266,Distressed
DMTK,2021,0.1076195303260686,-6.6172495353944925,1.0115548003398471,1.1672900374022441,Healthy
DMTK,2022,0.04456536713045874,-8.037126325940212,0.2263895928366278,0.4868774933883186,Distressed
DMTK,2023,0.018043933054393304,-6.59571129707113,0.05358864857418377,-0.10286170798067575,Distressed
DNAY,2021,0.38929638685139906,-3.5278456941048626,0.6792883211678832,1.0236735405676418,Distressed
DNAY,2022,0.5684344815017314,-1.766757791142701,1.484379244770443,0.592519981903182,Distressed
DNAY,2023,0.6161619833509033,-1.7348504125922426,0.002697284490614179,-0.15234036796536796,Distressed
DNMR,2021,0.015047064630887334,-1.0231152870687161,0.24118479707603574,1.5073569050261615,Distressed
DNMR,2022,-0.19568567026194145,-3.3777669209665904,-0.09414628334099304,0.12028025977146688,Distressed
DNOW,2021,0.21875,0.0030637254901960784,0.008029647930821495,-0.059371362048894066,At-Risk
DNOW,2022,0.23689138576779026,0.0599250936329588,0.3088235294117647,0.23452970297029702,At-Risk
DNOW,2023,0.23222748815165878,0.1077121930202499,0.08661048689138577,0.0912280701754386,At-Risk
DNOW,2024,0.22376738305941846,0.03286978508217446,0.02240413614821198,0.03720716582452917,At-Risk
DNUT,2021,0.7442247168610602,-0.017701646427923903,0.23382048347824846,0.20177301665121905,Distressed
DNUT,2022,0.7344744551597557,-0.010211138258890463,0.10510542180641162,0.10978799052177156,Distressed
DNUT,2023,0.7371200115769846,-0.022492681352988902,0.10210223165204478,0.11525282975329461,Distressed
DNUT,2024,0.7543066307913369,0.0018584157411115788,-0.01228097436457063,0.009333680584585051,Distressed
DO,2023,0.11252346051190186,-0.04232805234718736,0.2554458811474923,0.10996536252563578,Distressed
DOCS,2021,0.8841879446249141,0.5132004843573532,0.660478402296795,0.4975324556948839,Healthy
DOCS,2022,0.8723547435640445,0.26922195813407407,0.219777149044675,0.2779507156148375,Healthy
DOCS,2023,0.8934231062087997,0.3104231608970557,0.1345179118581942,0.032877010587050594,Healthy
DOCS,2024,0.9020440077910375,0.391278736463423,0.19977409543521335,0.12083673684487892,Healthy
DOCU,2021,0.7786407923641322,-0.033207843725337687,0.45020291841901877,0.33326838371333983,Distressed
DOCU,2022,0.7869212592635284,-0.03873501290782876,0.19395381482555393,0.18741162797237745,Distressed
DOCU,2023,0.7926699982113645,0.026786082823234303,0.09776443162825453,0.04824331003400747,Distressed
DOCU,2024,0.7911610658509194,0.35874324218549225,0.07779369285146867,0.017490861586885575,Distressed
DOLE,2021,0.05787535421726964,-0.0012145553497554316,0.36765357268015036,0.38477136401639206,At-Risk
DOLE,2022,0.07475671398856712,0.01077911964291923,0.3500597855996032,0.32716628737822967,At-Risk
DOLE,2023,0.08419010758655752,0.015046569741577837,0.027524165972222483,0.020899365795766466,At-Risk
DOLE,2024,0.08468341635258891,0.014809194152968204,0.027903883779156723,0.02575438931409479,At-Risk
DOMA,2021,0.040786177767663065,-0.20259370693656223,0.36169823383290955,0.5040790332865231,Distressed
DOMA,2022,-0.1850663817838571,-0.6865562121036574,-0.21120594649516256,-0.013268766996374625,Distressed
DOMO,2021,0.7397048391035854,-0.3958389058811216,0.2273337139594633,0.22299260409863556,Distressed
DOMO,2022,0.7632296003499166,-0.34198188857749195,0.1964793127643326,0.14746659507953966,Distressed
DOMO,2023,0.7634087695813963,-0.2369015859481048,0.033514231560530704,-0.05948913005197249,Distressed
DOMO,2024,0.7445370358688383,-0.258434160558156,-0.006097388938176552,0.006569128306630647,Distressed
DOOR,2021,0.23557868551976957,0.03638964619626327,0.15056876709901088,0.11808264146951533,At-Risk
DOOR,2022,0.2330456235408604,0.07408581910836132,0.11350638448623754,0.11721241679459672,At-Risk
DOOR,2023,0.23517793333439313,0.04176606805042578,-0.021092185980017893,0.0055225440464938035,At-Risk
DORM,2021,0.3441117592356508,0.0977752074151328,0.23106974343581502,0.2233985667752443,At-Risk
DORM,2022,0.32556615750030715,0.0701076107325801,0.28879411915563585,0.33143363965858336,At-Risk
DORM,2023,0.3551804654189994,0.06698093262057801,0.11307230746780532,0.09747674059209023,At-Risk
DORM,2024,0.4013339657584597,0.09456713303872144,0.041149079588016925,0.0007346818827447715,At-Risk
DOUG,2022,0.2743499046547061,-0.0048752273068228035,-0.1477757627086077,-0.07459553651362066,At-Risk
DOUG,2023,0.26101061347163707,-0.04453011685074374,-0.17135183931001052,-0.12094482421453238,At-Risk
DOUG,2024,0.25291399289091193,-0.07665119567870297,0.04191075977052632,0.02747769967121877,At-Risk
DOV,2021,0.3755856301459413,0.14212804952927635,0.18302886399272267,0.15211868039305323,At-Risk
DOV,2022,0.3703325550912053,0.13581748696548546,-0.007955780394813206,-0.009212788086403998,At-Risk
DOV,2023,0.3731606423131519,0.1375276596608539,-0.020358803871510244,-0.015141518825482331,At-Risk
